model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,num_samples
cvt,float,qnn_dlc,0.377,,0.376,42.03,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_cvt,,,,,,50.0,,,
cvt,float,qnn_dlc_via_qnn_ep,0.377,,0.319,19.91,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_cvt,,,,,,50.0,,,
cvt,float,onnx,0.377,,0.319,19.91,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_cvt,,,,,,50.0,,,
cvt,w8a16_mixed_fp16,qnn_dlc,0.377,0.376,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_cvt,,,,,,,,,
cvt,w8a16_mixed_fp16,qnn_dlc_via_qnn_ep,0.377,0.376,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_cvt,,,,,,,,,
cvt,w8a16_mixed_fp16,onnx,0.377,0.376,0.308,14.52,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_cvt,,,,,,50.0,,,
deeplabv3_plus_mobilenet,float,tflite,69.3,,69.4,34.6,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplabv3_plus_mobilenet,float,qnn_dlc,69.3,,69.4,34.6,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplabv3_plus_mobilenet,float,qnn_dlc_via_qnn_ep,69.3,,69.4,34.6,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplabv3_plus_mobilenet,float,onnx,69.3,,69.4,34.68,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplabv3_plus_mobilenet,w8a8,tflite,69.3,68.3,68.3,22.03,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplabv3_plus_mobilenet,w8a8,qnn_dlc,69.3,68.3,68.3,22.04,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplabv3_plus_mobilenet,w8a8,qnn_dlc_via_qnn_ep,69.3,68.3,68.3,22.04,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplabv3_plus_mobilenet,w8a8,onnx,69.3,68.3,68.3,22.04,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplabv3_plus_mobilenet,w8a16,qnn_dlc,69.3,68.4,68.4,23.11,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplabv3_plus_mobilenet,w8a16,qnn_dlc_via_qnn_ep,69.3,68.4,68.4,23.11,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplabv3_plus_mobilenet,w8a16,onnx,69.3,68.4,68.4,23.11,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,voc_segmentation,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
densenet121,float,tflite,73.3,,73.3,74.9,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,float,qnn_dlc,73.3,,73.3,74.9,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,float,qnn_dlc_via_qnn_ep,73.3,,73.3,74.9,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,float,onnx,73.3,,73.3,74.06,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,w8a16,qnn_dlc,73.3,73.6,73.6,49.14,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,w8a16,qnn_dlc_via_qnn_ep,73.3,73.6,73.5,49.12,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,w8a16,onnx,73.3,73.6,73.8,48.98,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,w8a8,tflite,73.3,72.1,0.2,3.004,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,w8a8,qnn_dlc,73.3,72.1,72.9,34.6,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,w8a8,qnn_dlc_via_qnn_ep,73.3,72.1,73.0,34.63,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,w8a8,onnx,73.3,72.1,72.7,34.8,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,w8a8_mixed_int16,qnn_dlc,73.3,73.3,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,w8a8_mixed_int16,qnn_dlc_via_qnn_ep,73.3,73.3,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
densenet121,w8a8_mixed_int16,onnx,73.3,73.3,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
depth_anything_v3,float,tflite,85.4,,85.4,61.15,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
depth_anything_v3,float,qnn_dlc,85.4,,85.4,61.15,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
depth_anything_v3,float,qnn_dlc_via_qnn_ep,85.4,,85.4,61.15,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
depth_anything_v3,float,onnx,85.4,,85.4,61.28,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
detr_resnet101,float,tflite,41.8,,41.9,42.05,39.99,32.3,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet101,float,qnn_dlc,41.8,,41.9,42.05,39.99,32.3,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet101,float,qnn_dlc_via_qnn_ep,41.8,,41.9,42.05,39.99,32.3,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet101,float,onnx,41.8,,41.8,43.03,42.11,31.22,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet101,w8a16_mixed_int16,qnn_dlc,41.8,41.4,41.5,28.66,27.98,19.64,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet101,w8a16_mixed_int16,qnn_dlc_via_qnn_ep,41.8,41.4,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet101,w8a16_mixed_int16,onnx,41.8,41.4,40.7,28.14,24.94,19.28,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,float,tflite,43.7,,43.7,44.72,34.82,32.85,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,float,qnn_dlc,43.7,,43.7,44.72,34.82,32.85,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,float,qnn_dlc_via_qnn_ep,43.7,,43.7,44.72,34.82,32.85,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,float,onnx,43.7,,43.8,44.16,37.71,32.49,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,w8a16_mixed_int16,qnn_dlc,43.7,42.9,43.2,23.32,19.71,17.0,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,w8a16_mixed_int16,qnn_dlc_via_qnn_ep,43.7,42.9,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,w8a16_mixed_int16,onnx,43.7,42.9,43.0,23.3,19.75,17.04,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
distil_whisper,float,tflite,,,,18.09,16.72,18.49,14.23,17.46,17.22,14.98,16.82,73.15,102.6,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
distil_whisper,float,qnn_dlc,,,,40.61,41.92,43.05,41.99,45.99,40.75,41.22,42.24,73.15,102.6,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
distil_whisper,float,qnn_dlc_via_qnn_ep,,,,40.61,41.92,43.05,41.99,45.99,40.75,41.22,42.24,73.15,102.6,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
distil_whisper,float,onnx,,,,40.61,41.92,43.05,41.99,45.99,40.75,41.22,42.24,73.15,102.6,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
efficientformer,w8a16,qnn_dlc,77.1,76.8,76.8,45.76,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,w8a16,qnn_dlc_via_qnn_ep,77.1,76.8,76.8,45.76,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,w8a16,onnx,77.1,76.8,76.8,45.76,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,float,tflite,77.1,,77.3,55.09,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,float,qnn_dlc,77.1,,77.3,55.08,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,float,qnn_dlc_via_qnn_ep,77.1,,77.2,55.1,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,float,onnx,77.1,,77.2,55.09,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,w8a16,qnn_dlc,83.1,82.7,82.8,47.94,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_efficientnet_v2_s,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,w8a16,qnn_dlc_via_qnn_ep,83.1,82.7,82.7,47.94,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_efficientnet_v2_s,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,w8a16,onnx,83.1,82.7,82.7,47.94,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_efficientnet_v2_s,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,float,tflite,83.1,,82.5,49.18,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_efficientnet_v2_s,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,float,qnn_dlc,83.1,,82.5,49.18,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_efficientnet_v2_s,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,float,qnn_dlc_via_qnn_ep,83.1,,82.5,49.18,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_efficientnet_v2_s,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,float,onnx,83.1,,82.5,49.19,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_efficientnet_v2_s,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
eyegaze,float,tflite,17.2,,17.2,79.12,63.3,64.72,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,mpii_gaze,http://datasets.d2.mpi-inf.mpg.de/MPIIGaze/MPIIGaze.tar.gz,evaluation subset,Mean Angular Error,MAE (Degrees),Mean angular error between predicted and ground truth gaze directions. Lower is better.,0.0,,5.0,500.0
eyegaze,float,qnn_dlc,17.2,,17.2,79.15,63.24,64.21,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,mpii_gaze,http://datasets.d2.mpi-inf.mpg.de/MPIIGaze/MPIIGaze.tar.gz,evaluation subset,Mean Angular Error,MAE (Degrees),Mean angular error between predicted and ground truth gaze directions. Lower is better.,0.0,,5.0,500.0
eyegaze,float,qnn_dlc_via_qnn_ep,17.2,,17.2,79.17,63.24,64.18,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,mpii_gaze,http://datasets.d2.mpi-inf.mpg.de/MPIIGaze/MPIIGaze.tar.gz,evaluation subset,Mean Angular Error,MAE (Degrees),Mean angular error between predicted and ground truth gaze directions. Lower is better.,0.0,,5.0,500.0
eyegaze,float,onnx,17.2,,17.2,79.17,63.17,64.08,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,mpii_gaze,http://datasets.d2.mpi-inf.mpg.de/MPIIGaze/MPIIGaze.tar.gz,evaluation subset,Mean Angular Error,MAE (Degrees),Mean angular error between predicted and ground truth gaze directions. Lower is better.,0.0,,5.0,500.0
eyegaze,w8a16,qnn_dlc,17.2,16.9,16.9,54.79,41.63,37.2,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,mpii_gaze,http://datasets.d2.mpi-inf.mpg.de/MPIIGaze/MPIIGaze.tar.gz,evaluation subset,Mean Angular Error,MAE (Degrees),Mean angular error between predicted and ground truth gaze directions. Lower is better.,0.0,,5.0,500.0
eyegaze,w8a16,qnn_dlc_via_qnn_ep,17.2,16.9,16.9,54.79,41.6,37.17,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,mpii_gaze,http://datasets.d2.mpi-inf.mpg.de/MPIIGaze/MPIIGaze.tar.gz,evaluation subset,Mean Angular Error,MAE (Degrees),Mean angular error between predicted and ground truth gaze directions. Lower is better.,0.0,,5.0,500.0
eyegaze,w8a16,onnx,17.2,16.9,16.9,54.72,41.57,37.24,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,mpii_gaze,http://datasets.d2.mpi-inf.mpg.de/MPIIGaze/MPIIGaze.tar.gz,evaluation subset,Mean Angular Error,MAE (Degrees),Mean angular error between predicted and ground truth gaze directions. Lower is better.,0.0,,5.0,500.0
fastsam_x,float,tflite,,,,50.66,45.96,44.24,45.75,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
fastsam_x,float,qnn_dlc,,,,50.66,45.96,44.24,45.75,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
fastsam_x,float,qnn_dlc_via_qnn_ep,,,,50.66,46.02,44.24,45.75,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
fastsam_x,float,onnx,,,,50.69,46.36,44.27,45.78,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
ffnet_78s,w8a8,tflite,79.9,79.6,79.8,32.57,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_78s,w8a8,qnn_dlc,79.9,79.6,79.7,32.58,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_78s,w8a8,qnn_dlc_via_qnn_ep,79.9,79.6,79.7,32.58,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_78s,w8a8,onnx,79.9,79.6,79.7,32.58,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_78s,float,tflite,79.9,,79.9,66.46,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_78s,float,qnn_dlc,79.9,,79.9,66.46,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_78s,float,qnn_dlc_via_qnn_ep,79.9,,79.9,66.46,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_78s,float,onnx,79.9,,79.9,65.86,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_78s_lowres,float,tflite,77.3,,77.3,66.88,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes_low_res,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_78s_lowres,float,qnn_dlc,77.3,,77.3,66.88,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes_low_res,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
